_id,Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
15464,2017,S12000018,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15465,2017,S12000019,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15466,2017,S12000019,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.2798777985499976
15467,2017,S12000020,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.2874710634910467
15468,2017,S12000020,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15469,2017,S12000021,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15470,2017,S12000021,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.2886899880503293
15471,2017,S12000023,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15472,2017,S12000023,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15473,2017,S12000026,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.477017606049864
15474,2017,S12000026,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15475,2017,S12000027,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15476,2017,S12000027,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15477,2017,S12000028,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15478,2017,S12000028,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15479,2017,S12000029,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.693671071267766
15480,2017,S12000029,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.671617833334005
15481,2017,S12000030,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15482,2017,S12000030,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15483,2017,S12000033,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.3910140492418974
15484,2017,S12000033,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15485,2017,S12000034,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15486,2017,S12000034,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15487,2017,S12000035,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15488,2017,S12000035,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15489,2017,S12000036,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.460617227084293
15490,2017,S12000036,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.0342366665811509
15491,2017,S12000038,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15492,2017,S12000038,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15493,2017,S12000039,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15494,2017,S12000039,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15495,2017,S12000040,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15496,2017,S12000040,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15497,2017,S12000041,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15498,2017,S12000041,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15499,2017,S12000042,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15500,2017,S12000042,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15501,2017,S12000045,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15502,2017,S12000045,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15503,2017,S12000047,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.1393394609764262
15504,2017,S12000047,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15505,2017,S12000048,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.3307109456298123
15506,2017,S12000048,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15507,2017,S12000049,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.169292507875185
15508,2017,S12000049,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.4683059076364516
15509,2017,S12000050,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.5143651439672263
15510,2017,S12000050,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.360194453399058
15511,2018,S92000003,d,under75 years,"",Males,"",Heart Failure,18,"",0.731031558632386,"",0.7455794797394141
15512,2018,S92000003,d,under75 years,"",Females,"",Heart Failure,16,"",0.634646125287078,"",0.613757612311627
15513,2018,S12000005,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15514,2018,S12000005,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15515,2018,S12000006,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15516,2018,S12000006,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15517,2018,S12000008,"",under75 years,"",Males,"",Heart Failure,,c,,c,5.017414666492146
15518,2018,S12000008,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15519,2018,S12000010,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15520,2018,S12000010,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.8074031231925969
15521,2018,S12000011,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15522,2018,S12000011,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15523,2018,S12000013,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15524,2018,S12000013,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15525,2018,S12000014,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15526,2018,S12000014,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15527,2018,S12000017,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15528,2018,S12000017,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.7763890765162491
15529,2018,S12000018,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15530,2018,S12000018,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15531,2018,S12000019,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15532,2018,S12000019,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15533,2018,S12000020,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.1734594519404644
15534,2018,S12000020,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15535,2018,S12000021,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15536,2018,S12000021,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.2561740956802685
15537,2018,S12000023,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15538,2018,S12000023,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15539,2018,S12000026,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15540,2018,S12000026,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15541,2018,S12000027,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15542,2018,S12000027,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15543,2018,S12000028,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15544,2018,S12000028,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15545,2018,S12000029,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.2934981812979145
15546,2018,S12000029,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.645349482558785
15547,2018,S12000030,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.4550962888764496
15548,2018,S12000030,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15549,2018,S12000033,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.0310128670405807
15550,2018,S12000033,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.3240565804708315
15551,2018,S12000034,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.7987255245085297
15552,2018,S12000034,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.7652514616302917
15553,2018,S12000035,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.9452706932591068
15554,2018,S12000035,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15555,2018,S12000036,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.2097105888387265
15556,2018,S12000036,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15557,2018,S12000038,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.3260105405783336
15558,2018,S12000038,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.1663140510518986
15559,2018,S12000039,"",under75 years,"",Males,"",Heart Failure,,c,,c,4.910048938667541
15560,2018,S12000039,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.373436498706477
15561,2018,S12000040,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15562,2018,S12000040,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.2541929952181043
15563,2018,S12000041,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15564,2018,S12000041,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4252932540870284
15565,2018,S12000042,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15566,2018,S12000042,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15567,2018,S12000045,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15568,2018,S12000045,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15569,2018,S12000047,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.6727393169693554
15570,2018,S12000047,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.5027914983991119
15571,2018,S12000048,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15572,2018,S12000048,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15573,2018,S12000049,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15574,2018,S12000049,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.3309044989150545
15575,2018,S12000050,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15576,2018,S12000050,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.6041237487086856
15577,2019,S92000003,d,under75 years,"",Males,"",Heart Failure,19,"",0.769113689576,"",0.786445306638288
15578,2019,S92000003,d,under75 years,"",Females,"",Heart Failure,16,"",0.633142058479375,"",0.599159874112636
15579,2019,S12000005,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15580,2019,S12000005,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15581,2019,S12000006,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15582,2019,S12000006,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.0489701211350697
15583,2019,S12000008,"",under75 years,"",Males,"",Heart Failure,,c,,c,5.033134804127171
15584,2019,S12000008,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15585,2019,S12000010,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15586,2019,S12000010,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.780558086256169
15587,2019,S12000011,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15588,2019,S12000011,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15589,2019,S12000013,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15590,2019,S12000013,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15591,2019,S12000014,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15592,2019,S12000014,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15593,2019,S12000017,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15594,2019,S12000017,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.526674296628496
15595,2019,S12000018,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15596,2019,S12000018,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15597,2019,S12000019,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15598,2019,S12000019,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15599,2019,S12000020,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15600,2019,S12000020,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15601,2019,S12000021,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15602,2019,S12000021,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15603,2019,S12000023,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15604,2019,S12000023,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15605,2019,S12000026,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15606,2019,S12000026,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15607,2019,S12000027,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15608,2019,S12000027,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15609,2019,S12000028,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15610,2019,S12000028,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15611,2019,S12000029,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.7045141036678414
15612,2019,S12000029,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.6295262940542501
15613,2019,S12000030,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15614,2019,S12000030,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15615,2019,S12000033,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.394856892686718
15616,2019,S12000033,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15617,2019,S12000034,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15618,2019,S12000034,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.7631257631257631
15619,2019,S12000035,"",under75 years,"",Males,"",Heart Failure,,c,,c,3.8771653297812336
15620,2019,S12000035,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15621,2019,S12000036,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.5774572248560688
15622,2019,S12000036,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.5056603620932721
15623,2019,S12000038,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15624,2019,S12000038,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15625,2019,S12000039,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15626,2019,S12000039,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15627,2019,S12000040,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.8196669204366893
15628,2019,S12000040,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15629,2019,S12000041,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.5334930210732611
15630,2019,S12000041,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.5422189446175156
15631,2019,S12000042,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.5841918773201813
15632,2019,S12000042,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4938840387453765
15633,2019,S12000045,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.8148655638333593
15634,2019,S12000045,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15635,2019,S12000047,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.5358924699605476
15636,2019,S12000047,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15637,2019,S12000048,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15638,2019,S12000048,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.1432595702258623
15639,2019,S12000049,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.0442759712854004
15640,2019,S12000049,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.5082562254702347
15641,2019,S12000050,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.481198408007951
15642,2019,S12000050,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15643,2020,S92000003,d,under75 years,"",Males,"",Heart Failure,38,"",1.53855497297407,"",1.548234140707804
15644,2020,S92000003,d,under75 years,"",Females,"",Heart Failure,23,"",0.910410464495377,"",0.8549783650672552
15645,2020,S12000005,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15646,2020,S12000005,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15647,2020,S12000006,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.107192902974303
15648,2020,S12000006,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15649,2020,S12000008,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.6963109862352077
15650,2020,S12000008,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15651,2020,S12000010,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.105908029252977
15652,2020,S12000010,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.7072518367184344
15653,2020,S12000011,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15654,2020,S12000011,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15655,2020,S12000013,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15656,2020,S12000013,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15657,2020,S12000014,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.46947630536252
15658,2020,S12000014,"",under75 years,"",Females,"",Heart Failure,,c,,c,3.782935221387728
15659,2020,S12000017,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15660,2020,S12000017,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.3215557599132466
15661,2020,S12000018,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15662,2020,S12000018,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15663,2020,S12000019,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15664,2020,S12000019,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15665,2020,S12000020,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.071834651020172
15666,2020,S12000020,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15667,2020,S12000021,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.3681537585920056
15668,2020,S12000021,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15669,2020,S12000023,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15670,2020,S12000023,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15671,2020,S12000026,"",under75 years,"",Males,"",Heart Failure,,c,,c,4.242941511173897
15672,2020,S12000026,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15673,2020,S12000027,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15674,2020,S12000027,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15675,2020,S12000028,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15676,2020,S12000028,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4639002205609666
15677,2020,S12000029,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.2656517191674388
15678,2020,S12000029,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.1244830891799424
15679,2020,S12000030,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.2742158503747905
15680,2020,S12000030,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.3094979151532455
15681,2020,S12000033,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15682,2020,S12000033,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.1377929299616047
15683,2020,S12000034,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.559323806651454
15684,2020,S12000034,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.7378146226004423
15685,2020,S12000035,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.851248481976245
15686,2020,S12000035,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.707959432547558
15687,2020,S12000036,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.2382087935666037
15688,2020,S12000036,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15689,2020,S12000038,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.75746062419355
15690,2020,S12000038,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.0530195335123465
15691,2020,S12000039,"",under75 years,"",Males,"",Heart Failure,,c,,c,5.067641678390688
15692,2020,S12000039,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15693,2020,S12000040,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.0835644937586684
